state_id,file,owner,loc_name,pretty_file,pop_source,official_weight,pixels,coastal
884,884-Upper Nile.txt,SSD,Upper Nile,Upper Nile,wikidata/admin1,1385478.0,2769,0
885,885-Bahr al Ghazal.txt,SSD,Bahr al Ghazal,Bahr al Ghazal,manual/2026,3500000.0,4839,0
886,886-Blue Nile.txt,SUD,Blue Nile,Blue Nile,wikidata/admin1,1108400.0,3891,0
887,887-South Darfur.txt,RSF,South Darfur,South Darfur,manual/2026,4000000.0,5837,0
888,888-Lusambo.txt,COG,Lusambo,Lusambo,wikidata/admin1,10911500.0,8407,0
889,889-Elisabethville.txt,COG,Elisabethville,Elisabethville,wikidata/admin1,8902100.0,7996,0
890,890-Costermansville.txt,COG,Kalemie,Costermansville,wikidata/admin1,3792200.0,4177,0
891,891-Zambesi.txt,ANG,Zambesi,Zambesi,manual/2026,2500000.0,8258,0
892,892-South West Angola.txt,ANG,South West Angola,South West Angola,manual/2026,2200000.0,7939,0
893,893-Karas.txt,NMB,Karas,Karas,wikidata/admin1,109893.0,5870,0
894,894-Kuneme.txt,NMB,Kunene,Kuneme,wikidata/admin1,86856.0,4901,0
895,895-Kavango.txt,NMB,Otjozondjupa,Kavango,wikidata/admin1,143903.0,4617,0
896,896-Manica e Sofala.txt,MZB,Manica e Sofala,Manica e Sofala,wikidata/admin1,2221803.0,4938,0
897,897-Zambezia-Mocambique.txt,MZB,Zambezia-Moçambique,Zambezia-Mocambique,wikidata/admin1,5110787.0,7928,1
898,898-Gao.txt,AZA,Gao,Gao,manual/2026,700000.0,5859,0
899,899-Kayes-Koulikoro.txt,MLI,Kayes-Koulikoro,Kayes-Koulikoro,manual/2026,8000000.0,5661,0
900,900-Benue.txt,NGA,Benue,Benue,wikidata/admin1,5741815.0,3885,0
901,901-Borno.txt,NGA,Borno,Borno,wikidata/admin1,5860183.0,3908,0
902,902-Sokoto.txt,NGA,Sokoto,Sokoto,wikidata/admin1,4998090.0,7129,0
903,903-Garissa.txt,KEN,Garissa,Garissa,wikidata/admin1,841353.0,2995,0
904,904-Nyanza-Rift Valley.txt,KEN,Nyanza-Rift Valley,Nyanza-Rift Valley,wikidata/admin1,10006805.0,2875,0
905,905-Mombasa.txt,KEN,Mombasa,Mombasa,wikidata/admin1,1208333.0,2673,1
906,906-Socotra.txt,STC,Socotra,Socotra,manual/2026,60000.0,87,1
907,907-Cairo.txt,EGY,Cairo,Cairo,wikidata/admin1,9539673.0,1676,0
908,908-Afar.txt,ETH,Afar,Afar,wikidata/admin1,1483900.0,1193,0
909,909-South Schleswig.txt,GER,Schleswig,South Schleswig,census/admin,3000000.0,294,0
910,910-Bornholm.txt,DEN,Bornholm,Bornholm,manual/2026,39600.0,29,1
911,911-Fyn.txt,DEN,Fyn,Fyn,wikidata/admin1,1223894.0,204,1
912,912-Sonderjylland.txt,DEN,Southern Jutland,Sonderjylland,wikidata/admin1,1223894.0,210,0
913,913-Ostergotland.txt,SWE,Östergötland,Ostergotland,wikidata/admin1,472211.0,963,1
914,914-JanMayen.txt,SWE,Jan Mayen,JanMayen,manual/2026,18.0,159,1
915,915-Bohuslan.txt,SWE,Bohuslän,Bohuslan,wikidata/admin1,1778822.0,224,0
916,916-Dalarna.txt,SWE,Dalarna,Dalarna,wikidata/admin1,286249.0,2162,0
917,917-Jamtland.txt,SWE,Jämtland,Jamtland,wikidata/admin1,132700.0,2781,0
918,918-Vasterbotten.txt,SWE,Västerbotten,Vasterbotten,wikidata/admin1,277714.0,5810,0
919,919-Varmland.txt,SWE,Värmland,Varmland,wikidata/admin1,282467.0,1257,0
920,920-Opplandene.txt,NOR,Opplandene,Opplandene,wikidata/admin1,189545.0,3175,0
921,921-Telemark.txt,NOR,Telemark,Telemark,wikidata/admin1,173318.0,1381,0
922,922-Agder.txt,NOR,Agder,Agder,wikidata/admin1,323930.0,999,1
923,923-Helgeland.txt,NOR,Helgeland,Helgeland,wikidata/admin1,243385.0,1565,0
924,924-Troms.txt,NOR,Troms,Troms,wikidata/admin1,167207.0,2386,1
925,925-Finnmark.txt,NOR,Finnmark,Finnmark,wikidata/admin1,75288.0,4900,1
926,926-Turku.txt,FIN,Turku,Turku,wikidata/admin1,738748.0,1124,1
927,927-Hame.txt,FIN,Häme,Hame,wikidata/admin1,922389.0,1188,0
928,928-Kyme.txt,FIN,Kymi,Kyme,wikidata/admin1,280436.0,654,0
929,929-Oulu.txt,FIN,Oulu,Oulu,wikidata/admin1,417939.0,4679,0
930,930-Mikkeli.txt,FIN,Mikkeli,Mikkeli,wikidata/admin1,401875.0,940,0
931,931-Cumbria.txt,ENG,Cumbria,Cumbria,census/admin,500000.0,405,0
932,932-Isle of Man.txt,ENG,Isle of Man,Isle of Man,census/admin,84000.0,29,1
933,933-Shetland.txt,ENG,Shetland Islands,Shetland,census/admin,23000.0,116,1
934,934-Shkoder.txt,ALB,Shkodër,Shkoder,wikidata/admin1,193009.0,310,0
935,935 - Ceara.txt,BRA,Ceará,Ceara,census/admin,9200000.0,2121,1
936,936 - Pernambuco.txt,BRA,Pernambuco,Pernambuco,census/admin,9500000.0,4800,1
937,937 - Piaui.txt,BRA,Piauí,Piaui,wikidata/admin1,3271199.0,5624,0
938,938 - Para.txt,BRA,Pará,Para,census/admin,8600000.0,11340,1
939,939 - Amapa.txt,BRA,Amapá,Amapa,wikidata/admin1,797722.0,2427,1
940,940 - Acre.txt,BRA,Acre,Acre,wikidata/admin1,881935.0,3361,0
941,941 - Tocantins.txt,BRA,Tocantins,Tocantins,manual/2026,1600000.0,7150,0
942,942 - Rondonia.txt,BRA,Guaporé,Rondonia,wikidata/admin1,1581196.0,4182,0
943,943 - Espirito Santo.txt,BRA,Espírito Santo,Espirito Santo,wikidata/admin1,4108508.0,1140,1
944,944 - Parana.txt,BRA,Paraná,Parana,census/admin,11800000.0,4895,0
945,945 - Cerro Largo.txt,URG,Cerro Largo,Cerro Largo,wikidata/admin1,91021.0,1351,0
946,946 - Paysandu.txt,URG,Paysandú,Paysandu,wikidata/admin1,121838.0,2178,0
947,947 - Tacna.txt,PRU,Tacna-Moquegua,Tacna,wikidata/admin1,406531.0,690,0
948,948 - Easter Island.txt,CHL,Easter Island,Easter Island,manual/2026,7800.0,278,1
949,949 - Aysen.txt,CHL,Aysén,Aysen,wikidata/admin1,103158.0,2013,0
950,950 - Araucania.txt,CHL,Araucanía,Araucania,wikidata/admin1,1010423.0,1785,1
951,951 - Arica.txt,CHL,Arica y Tarapacá,Arica,wikidata/admin1,369806.0,1465,0
952,952 - Atacama.txt,CHL,Atacama,Atacama,wikidata/admin1,299180.0,2022,1
953,953 - Tierra del Fuego.txt,ARG,Tierra del Fuego,Tierra del Fuego,wikidata/admin1,185732.0,397,1
954,954 - Santa Cruz.txt,ARG,Santa Cruz,Santa Cruz,wikidata/admin1,337226.0,4102,0
955,955 - Chubut.txt,ARG,Chubut,Chubut,wikidata/admin1,592621.0,4175,1
956,956 - Santa Fe.txt,ARG,Santa Fe,Santa Fe,wikidata/admin1,3544908.0,4769,0
957,957 - Formosa.txt,ARG,Formosa,Formosa,wikidata/admin1,607419.0,2589,0
958,958 - San Luis.txt,ARG,San Luis y La Pampa,San Luis,wikidata/admin1,542069.0,6298,0
959,959 - Los Andes.txt,ARG,Los Andes,Los Andes,manual/2026,2200000.0,2770,0
960,960 - San Juan.txt,ARG,San Juan y La Rioja,San Juan,wikidata/admin1,822853.0,3504,0
961,961-Deep Amazonas.txt,BRA,Amazon,Deep Amazonas,wikidata/admin1,4063614.0,1697,0
962,962-Deep Amazonas.txt,BRA,Amazon,Deep Amazonas,wikidata/admin1,4063614.0,465,0
963,963-Deep Amazonas.txt,BRA,Amazon,Deep Amazonas,wikidata/admin1,4063614.0,949,0
964,964-Deep Amazonas.txt,BRA,Amazon,Deep Amazonas,wikidata/admin1,4063614.0,7541,0
965,965-Deep Amazonas.txt,BRA,Amazon,Deep Amazonas,wikidata/admin1,4063614.0,5910,0
966,966-Deep Amazonas.txt,BRA,Amazon,Deep Amazonas,wikidata/admin1,4063614.0,5672,0
967,967-Deep Amazonas.txt,BRA,Amazon,Deep Amazonas,wikidata/admin1,4063614.0,2118,0
968,968-Deep Amazonas.txt,BRA,Amazon,Deep Amazonas,wikidata/admin1,4063614.0,7579,0
969,969-Rio Branco.txt,BRA,Rio Branco,Rio Branco,manual/2026,650000.0,1651,0
970,970 - Western Macedonia.txt,MAC,Debar,Western Macedonia,wikidata/admin1,15412.0,217,0
971,971 - Northern Dobruja.txt,ROM,Northern Dobruja,Northern Dobruja,wikidata/admin1,849352.0,522,1
972,972 - South Sudetenland.txt,CZE,South Sudetenland,South Sudetenland,wikidata/admin1,653227.0,320,0
973,973 - Bacs.txt,HUN,Bács-Kiskun,Bacs,wikidata/admin1,495318.0,342,0
974,974 - South Transdanubia.txt,HUN,South Transdanubia,South Transdanubia,wikidata/admin1,1116223.0,490,0
975,975 - Burgenland.txt,AUS,Burgenland,Burgenland,wikidata/admin1,301790.0,170,0
976,976 - Steiermark Karnten.txt,AUS,Steiermark-Kärnten,Steiermark Karnten,wikidata/admin1,1841811.0,789,0
977,977 - Antwerp.txt,BEL,Antwerp,Antwerp,wikidata/admin1,1921189.0,243,1
978,978 - Actual Baden.txt,GER,Baden,Actual Baden,census/admin,11300000.0,524,0
979,979 - Kaiser Wilhelms Land.txt,PNG,New Guinea,Kaiser Wilhelms Land,manual/2026,1200000.0,1805,1
980,980 - Ardennes.txt,BEL,Ardennes,Ardennes,wikidata/admin1,296008.0,386,0
981,981 - Barotseland.txt,ZAM,Barotseland,Barotseland,manual/2026,1100000.0,7640,0
982,982 - Madras States.txt,RAJ,Madras States,Madras States,census/admin,35000000.0,713,0
983,983 - Deccan States.txt,RAJ,Kolhapur and Deccan,Deccan States,census/admin,8000000.0,1896,0
984,984 - Bastar.txt,RAJ,Bastar,Bastar,census/admin,3000000.0,2006,0
985,985 - Sikkim.txt,RAJ,Sikkim,Sikkim,census/admin,700000.0,186,0
986,986 - East Punjab.txt,RAJ,East Punjab,East Punjab,census/admin,72000000.0,2771,0
987,987 - Waziristan.txt,PAK,Waziristan,Waziristan,wikidata/admin1,4452913.0,1727,0
988,988-Baluchistan.txt,PAK,North Baluchistan,Baluchistan,wikidata/admin1,13162222.0,2462,0
989,989-Bahawalpur.txt,PAK,Bahawalpur,Bahawalpur,wikidata/admin1,127688922.0,2589,0
990,990-Manipur.txt,RAJ,Manipur,Manipur,census/admin,3200000.0,1375,0
991,991-Gwalior.txt,RAJ,Gwalior,Gwalior,census/admin,15000000.0,1083,0
992,992-Province of Aden.txt,STC,Aden,Province of Aden,manual/2026,1000000.0,535,1
993,993-Kentung and Yawnghwe.txt,NUG,Kentung and Yawnghwe,Kentung and Yawnghwe,manual/2026,5800000.0,923,0
994,994-Tenasserim.txt,BRM,Tenasserim,Tenasserim,manual/2026,1400000.0,2096,0
995,995-Pegu.txt,BRM,Pegu,Pegu,manual/2026,4900000.0,859,1
996,996-Irrawaddy.txt,BRM,Irrawaddy,Irrawaddy,manual/2026,6200000.0,795,0
997,997-Arakan.txt,NUG,Arakan,Arakan,manual/2026,3200000.0,1416,1
998,998-Sagaing.txt,NUG,Sagaing,Sagaing,manual/2026,5300000.0,3838,0
999,999-Federated Shan States.txt,NUG,Federated Shan,Federated Shan States,manual/2026,5800000.0,2555,0
1000,1000-East Azerbaijan.txt,PER,East Azerbaijan,East Azerbaijan,wikidata/admin1,3909652.0,1307,0
1001,1001-Kurdistan.txt,PER,Kurdistan,Kurdistan,wikidata/admin1,1603011.0,1567,0
1002,1002-Yazd.txt,PER,Yazd,Yazd,wikidata/admin1,1138533.0,1812,0
1003,1003-South Khorasan.txt,PER,South Khorasan,South Khorasan,wikidata/admin1,768898.0,2903,0
1004,1004-North Khorasan.txt,PER,North Khorasan,North Khorasan,wikidata/admin1,867727.0,1259,0
1005,1005-Qataghan.txt,AFG,Qataghan,Qataghan,manual/2026,3800000.0,2020,0
1006,1006-Khyber Pass.txt,AFG,Nangarhar,Khyber Pass,wikidata/admin1,1735531.0,1079,0
1007,1007-Maymanah.txt,AFG,Maymanah,Maymanah,manual/2026,2400000.0,2128,0
1008,1008-Qandahar.txt,AFG,Qandahar,Qandahar,manual/2026,4200000.0,3369,0
1009,1009-Farah.txt,AFG,Farah,Farah,wikidata/admin1,563026.0,3276,0
1010,1010-Al Anbar.txt,IRQ,Al Anbar,Al Anbar,wikidata/admin1,1561400.0,2662,0
1011,1011-Al Basrah.txt,IRQ,Al Basrah,Al Basrah,wikidata/admin1,2405434.0,1603,1
1012,1012-Kalat.txt,PAK,Kalat,Kalat,wikidata/admin1,13162222.0,1837,0
1013,1013 -Musamdam.txt,OMA,Musandam,Musamdam,wikidata/admin1,49062.0,46,1
1014,1014 - Bahrain.txt,BHR,Bahrain,Bahrain,country-wpp2026,0.0,48,1
1015,1015 - Interior Oman.txt,OMA,Oman,Interior Oman,manual/2026,1200000.0,2006,0
1016,1016 - Dhofar.txt,OMA,Dhofar,Dhofar,wikidata/admin1,416458.0,1446,1
1017,1017 - Trung Bo.txt,VIN,Da Nang,Trung Bo,wikidata/admin1,2819900.0,959,0
1018,1018 - South Kyushu.txt,JAP,Minami Kyūshū,South Kyushu,census/admin,4500000.0,500,0
1019,1019 - South Tohoku.txt,JAP,Minami Tohoku,South Tohoku,census/admin,5000000.0,764,0
1020,1020 - Sanin.txt,JAP,San'in,Sanin,census/admin,1300000.0,390,0
1021,1021 - Actual Singapore.txt,SNG,Singapore,Actual Singapore,country-wpp2026,0.0,53,1
1022,1022 - Interior Borneo.txt,INS,Interior Borneo,Interior Borneo,wikidata/admin1,3549500.0,4351,0
1023,1023 - Brunei.txt,BRN,Brunei,Brunei,wikidata/admin1,307000.0,114,1
1024,1024 - Sabah.txt,MAL,Sabah,Sabah,wikidata/admin1,3418785.0,1533,1
1025,1025 - Zamboanga.txt,PHI,Zamboanga,Zamboanga,wikidata/admin1,3943837.0,419,1
1026,1026 - North Mindanao.txt,PHI,Northern Mindanao,North Mindanao,wikidata/admin1,5178326.0,819,0
1027,1027 - Bataan.txt,PHI,Bataan,Bataan,wikidata/admin1,891440.0,539,1
1028,1028 - Hamgyong.txt,DPK,Hamgyong,Hamgyong,wikidata/admin1,3066013.0,1957,1
1029,1029 - Gangwon.txt,KOR,Gangwon,Gangwon,census/admin,1539274.0,721,0
1030,1030 - Gyeongsang.txt,KOR,Gyeongsang,Gyeongsang,census/admin,12922473.0,699,1
1031,1031 - Chungcheong Jeolla.txt,KOR,Chungcheong-Jeolla,Chungcheong Jeolla,census/admin,11364567.0,1041,1
1032,1032 - Yanan.txt,CHI,Yan'an,Yanan,census/admin,39520000.0,1678,0
1033,1033 - Fangchenggang.txt,CHI,Nanlu,Fangchenggang,census/admin,50127000.0,807,1
1034,1034 - Suzhou.txt,CHI,Suzhou,Suzhou,census/admin,85260000.0,654,0
1035,1035 - Nanjing.txt,CHI,Nanjing,Nanjing,census/admin,85260000.0,418,0
1036,1036 - Wuhan.txt,CHI,Wuhan,Wuhan,census/admin,58300000.0,540,0
1037,1037 - Chongqing.txt,CHI,Chongqing,Chongqing,census/admin,31910000.0,1231,0
1038,1038 - Jinan.txt,CHI,Jinan,Jinan,census/admin,101232800.0,3118,0
1039,1039 - Hebei-Chahar.txt,CHI,Hebei-Chahar,Hebei-Chahar,census/admin,73930000.0,659,0
1040,1040 - Alxa.txt,CHI,Alxa,Alxa,census/admin,24000000.0,4253,0
1041,1041 - Chengdu.txt,CHI,Chengdu,Chengdu,census/admin,83680000.0,2080,0
1042,1042 - Khotan.txt,CHI,Khotan,Khotan,census/admin,25980000.0,8401,0
1043,1043 - Pailingmiao.txt,CHI,Pailingmiao,Pailingmiao,census/admin,24000000.0,1044,0
1044,1044 - Wuwei.txt,CHI,Wuwei,Wuwei,census/admin,24650000.0,2392,0
1045,1045 - Guyuan.txt,CHI,Guyuan,Guyuan,census/admin,24650000.0,990,0
1046,1046 - Yulin.txt,CHI,Yulin,Yulin,census/admin,24650000.0,972,0
1047,1047-Bangka-Belitung.txt,INS,Bangka-Belitung,Bangka-Belitung,wikidata/admin1,1531500.0,329,1
1048,1048-Padang.txt,INS,Padang,Padang,wikidata/admin1,5836200.0,2412,0
1049,1049-Medan and Riouw.txt,INS,Medan and Riouw,Medan and Riouw,wikidata/admin1,24499900.0,2744,1
1050,1050-Ajteh.txt,INS,Atjeh,Ajteh,wikidata/admin1,5407855.0,1141,1
1051,1051-East Java.txt,INS,East Java,East Java,wikidata/admin1,41814500.0,1554,1
1052,1052-Bali.txt,INS,Bali,Bali,wikidata/admin1,4362700.0,112,1
1053,1053-East Nusa Tenggara.txt,INS,East Nusa Tenggara,East Nusa Tenggara,wikidata/admin1,5656000.0,500,1
1054,1054-Dutch Timor.txt,INS,Dutch Timor,Dutch Timor,wikidata/admin1,5656000.0,284,1
1055,1055-Eastern Kalimantan.txt,INS,East Kalimantan,Eastern Kalimantan,wikidata/admin1,4045900.0,4074,1
1056,1056-Manado.txt,INS,Manado,Manado,wikidata/admin1,3929600.0,1883,1
1057,1057-Dutch Southern New Guinea.txt,INS,Dutch Papua,Dutch Southern New Guinea,wikidata/admin1,4542600.0,3024,0
1058,1058-Batavia.txt,INS,Batavia,Batavia,wikidata/admin1,23566591.0,266,1
1059,1059 - Limbang.txt,MAL,Limbang,Limbang,manual/2026,50000.0,403,0
1060,1060 - Johor.txt,MAL,Johor,Johor,wikidata/admin1,3348283.0,372,1
1061,1061 - Perlis Kedah.txt,MAL,Perlis-Kedah,Perlis Kedah,wikidata/admin1,251500.0,248,0
1062,1062 - Kelantan.txt,MAL,Kelantan-Terengganu,Kelantan,wikidata/admin1,1792500.0,640,1
1063,1063 - Pahang.txt,MAL,Pahang,Pahang,wikidata/admin1,1443365.0,586,0
1064,1064 - Perak.txt,MAL,Perak,Perak,wikidata/admin1,2258428.0,542,0
1065,1065 - Penang.txt,MAL,Penang,Penang,wikidata/admin1,1740400.0,41,1
1066,1066 - Mekong Delta.txt,VIN,Cochinchina,Mekong Delta,manual/2026,22000000.0,1137,1
1067,1067 - Battambang.txt,CAM,Battambang,Battambang,wikidata/admin1,997169.0,811,0
1068,1068 - Bassac.txt,LAO,Bassac,Bassac,manual/2026,2000000.0,992,0
1069,1069 - Lan Chang.txt,LAO,Lan Chang,Lan Chang,manual/2026,1200000.0,506,0
1070,1070 - Bougainville.txt,PNG,Bougainville,Bougainville,wikidata/admin1,367093.0,392,1
1071,1071 - Vanuatu.txt,VAN,Vanuatu,Vanuatu,country-wpp2026,0.0,268,1
1072,1072 - American Samoa.txt,USA,American Samoa,American Samoa,census/admin,45319.0,42,1
1073,1073 - Interior Papua.txt,PNG,Interior Papua,Interior Papua,manual/2026,4500000.0,3826,0
1074,1074 - Central West Australia.txt,AST,Central Western Australia,Central West Australia,wikidata/admin1,3008700.0,16477,0
1075,1075 - West Queensland.txt,AST,West Queensland,West Queensland,wikidata/admin1,5618800.0,10823,0
1076,1076 - Bangkok.txt,SIA,Bangkok State,Bangkok,wikidata/admin1,5676648.0,301,1
1077,1077 - Central Siam.txt,SIA,Central Siam,Central Siam,manual/2026,22000000.0,1157,0
1078,1078 - Eastern Siam.txt,SIA,Eastern Siam,Eastern Siam,manual/2026,6000000.0,707,0
1079,1079-Auckland.txt,NZL,Auckland,Auckland,wikidata/admin1,1816000.0,2278,1
1080,1080 - Marlborough.txt,NZL,Marlborough,Marlborough,wikidata/admin1,50800.0,1435,0
1081,1081 - Otago.txt,NZL,Otago,Otago,wikidata/admin1,253900.0,1582,0
1082,1082-Balta.txt,UKR,Balta,Balta,wikidata/admin1,2351392.0,653,0
1083,1083-Ceuta.txt,SPR,Ceuta,Ceuta,wikidata/admin1,83595.0,32,1
1084,1084-Mayotte.txt,FRA,Mayotte,Mayotte,wikidata/admin1,320901.0,38,1
1085,1085-Gaza.txt,HAM,Gaza,Gaza,country-wpp2026,0.0,77,1
1086,1086-West Bank.txt,PAL,West Bank,West Bank,country-wpp2026,0.0,59,0
1087,1087-Northern Cyprus.txt,NCY,Northern Cyprus,Northern Cyprus,country-wpp2026,0.0,144,1
1088,1088-Golan Heights.txt,ISR,Golan Heights,Golan Heights,manual/2026,50000.0,72,0
1089,1089-South Lebanon.txt,HEZ,South Lebanon,South Lebanon,country-wpp2026,0.0,85,1
1090,1090-US Virgin Islands.txt,USA,US Virgin Islands,US Virgin Islands,census/admin,83400.0,56,1
1091,1091-Martinique.txt,FRA,Martinique,Martinique,wikidata/admin1,360630.0,56,1
1092,1092-Saint Martin.txt,FRA,Saint Martin,Saint Martin,wikidata/admin1,32358.0,27,1
1093,1093-Dominica.txt,DMA,Dominica,Dominica,country-wpp2026,0.0,46,1
1094,1094-Saint Lucia.txt,STL,Saint Lucia,Saint Lucia,country-wpp2026,0.0,50,1
1095,1095-Saint Vincent.txt,SVG,Saint Vincent,Saint Vincent,country-wpp2026,0.0,48,1
1096,1096-Grenada.txt,GND,Grenada,Grenada,country-wpp2026,0.0,35,1
1097,1097-Melilla.txt,SPR,Melilla,Melilla,wikidata/admin1,86780.0,12,1
1098,1098-Srem.txt,SER,Srem,Srem,wikidata/admin1,312278.0,82,0
1099,1099-Iraqi Kurdistan.txt,IRQ,Iraqi Kurdistan,Iraqi Kurdistan,manual/2026,6500000.0,1367,0
1100,1100-Rojava.txt,ROJ,Northeast Syria,Rojava,country-wpp2026,0.0,1439,0
1101,1101-South Ossetia.txt,SOE,South Ossetia,South Ossetia,country-wpp2026,0.0,82,0
1102,1102-Marib.txt,YEM,Marib,Marib,country-wpp2026,0.0,1084,0
1103,1103-Suwayda.txt,DRZ,Suwayda,Suwayda,country-wpp2026,0.0,182,0
1104,1104-Peace Spring.txt,SNA,Peace Spring,Peace Spring,country-wpp2026,0.0,423,0
1105,1105-Puntland.txt,PNT,Puntland,Puntland,country-wpp2026,0.0,1774,1
1106,1106-Jilib.txt,SHB,Jilib,Jilib,country-wpp2026,0.0,2341,0
1107,1107-Goma.txt,M23,Goma,Goma,country-wpp2026,0.0,788,0
1108,1108-Nakhchivan.txt,AZR,Nakhchivan,Nakhchivan,wikidata/admin1,94400.0,148,0
1109,1109-Panjshir.txt,NRF,Panjshir,Panjshir,country-wpp2026,0.0,396,0
1110,1110-Lesotho.txt,LES,Lesotho,Lesotho,country-wpp2026,0.0,862,0
1111,1111-Eswatini.txt,SWZ,Eswatini,Eswatini,country-wpp2026,0.0,402,0
1112,1112-Guantanamo Bay.txt,USA,Guantanamo Bay,Guantanamo Bay,manual/2026,6000.0,20,1
1113,1113-Azov Zaporizhzhia.txt,UKR,Azov Zaporizhzhia,Azov Zaporizhzhia,wikidata/admin1,1638462.0,574,0
1114,1114-Left Bank Kherson.txt,UKR,Left-Bank Kherson,Left Bank Kherson,wikidata/admin1,1001598.0,662,0
1115,1115-Kramatorsk.txt,UKR,Kramatorsk,Kramatorsk,wikidata/admin1,4200461.0,277,0
1116,1116-Mocha.txt,YNR,Mocha,Mocha,country-wpp2026,0.0,506,1
1117,1117-Trieste.txt,ITA,Trieste,Trieste,wikidata/admin1,240000.0,51,1
1118,1118-Sahrawi Free Zone.txt,WES,Sahrawi Free Zone,Sahrawi Free Zone,country-wpp2026,0.0,4348,1
1119,1119-Aksai Chin.txt,CHI,Aksai Chin,Aksai Chin,census/admin,20000.0,1283,0
1120,1120-Tel Aviv.txt,ISR,Tel Aviv,Tel Aviv,wikidata/admin1,1350000.0,209,1
1121,1121-Jonglei.txt,SIO,Jonglei,Jonglei,country-wpp2026,0.0,2417,0
