state_id,file,owner_2026,loc_name,manpower,civs,mils,docks,infra,finance,services,renewable,extra_slots,category,pop_source,oil,coal,steel,aluminium,tungsten,chromium,copper,graphite,lithium,cobalt,rare_earths,rubber
534,534-Niigata.txt,JAP,Koshinetsu,2195786,0,0,0,5,0,1,0,0,large_town,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
535,535-Nagano.txt,JAP,Hokuriku,1996169,0,0,0,5,0,0,0,0,town,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
536,536-Hokkaido.txt,JAP,Hokkaido,5090231,1,0,0,5,0,1,0,0,city,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
537,537-South Sakhalin.txt,SOV,South Sakhalin,61307,0,0,0,1,0,0,0,1,pastoral,wikidata/admin1,70,0,0,0,0,0,0,0,0,0,0,0
538,538-Cameroun.txt,COG,Coquilhatville,15870258,0,0,0,1,0,1,0,0,large_city,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
539,539-Gabon.txt,GAB,Gabon,2647399,1,0,0,2,0,0,0,0,large_town,country-wpp2026,8,0,0,0,0,0,0,0,0,0,0,0
540,540-Angola.txt,ANG,Luanda,24587875,1,0,0,2,0,1,0,0,large_city,wikidata/admin1,14,0,0,0,0,0,0,0,0,0,0,0
541,541-South West Africa.txt,NMB,Khomas,1580061,1,0,0,3,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
542,542-Bechuana Land.txt,BOT,Bechuanaland,2603388,1,0,0,4,0,0,0,0,large_town,country-wpp2026,0,0,0,0,0,0,0,0,0,0,0,0
543,543-Madagascar.txt,MAD,Madagascar,33522052,1,0,0,2,0,0,0,0,metropolis,country-wpp2026,0,0,0,0,0,2,0,5,0,1,0,0
544,544-East Africa.txt,MZB,Lourenço Marques,19117371,1,0,0,2,0,0,0,0,large_city,manual/2026,0,1,0,4,0,0,0,3,0,0,0,0
545,545-Rhodessa.txt,ZIM,Rhodesia,17273580,1,1,0,2,0,0,0,0,large_city,country-wpp2026,0,0,0,0,0,5,0,0,2,0,0,0
546,546-Tanganyika.txt,TZN,Tanganyika,72563780,1,0,0,3,0,1,0,0,megalopolis,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
547,547-East Africa.txt,KEN,Nairobi,18472236,1,0,0,3,0,1,0,0,large_city,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
548,548-Uganda.txt,UGA,Uganda,52761469,1,0,0,2,0,0,0,0,megalopolis,country-wpp2026,0,0,0,0,0,0,0,0,0,0,0,0
549,549-Sudan.txt,SUD,Kurdufan,17586914,1,0,0,1,0,0,0,0,large_city,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
550,550-Eritrea.txt,ERI,Eritrea,3682669,1,0,0,2,0,0,0,0,large_town,country-wpp2026,0,0,0,0,0,0,0,0,0,0,0,0
551,551-Khartoum.txt,SUD,Khartoum,17573503,0,2,0,2,0,0,0,0,large_city,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
552,552-Western Egypt.txt,EGY,Western Desert,2752507,0,0,0,2,0,1,0,0,large_town,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
553,553-Lebanon.txt,LEB,Lebanon,4663600,1,0,0,3,0,0,0,0,large_town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
554,554-Syria.txt,SYR,Damascus,5105411,0,1,0,1,0,0,0,0,city,wikidata/admin1,1,0,0,0,0,0,0,0,0,0,0,0
555,555-Lagos.txt,SOV,Kuril Islands,399085,0,0,0,2,0,0,0,2,tiny_island,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
556,556-Mali.txt,MLI,Bamako,7573667,0,0,0,2,0,0,0,0,city,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
557,557-Mauritania.txt,MRT,Mauritania,4986422,1,0,0,2,0,0,0,0,large_town,manual/2026,0,0,0,0,0,0,1,0,0,0,0,0
558,558-Nigeria.txt,NGA,Lagos,96624233,1,1,0,2,0,1,0,0,megalopolis,wikidata/admin1,23,0,0,0,0,0,0,0,0,0,0,1
559,559-Somaliland.txt,SOM,Somalia,4966159,1,1,0,2,0,0,0,0,large_town,country-wpp2026,0,0,0,0,0,0,0,0,0,0,0,0
560,560-TS 2.txt,SOV,Nikolayevsk,41072,0,0,0,1,0,0,0,2,wasteland,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
561,561-TS 3.txt,SOV,Amur,654181,0,0,1,2,0,0,0,1,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
562,562-TS 4.txt,SOV,Okhotsk,1069594,0,0,0,2,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
563,563-TS 5.txt,SOV,Chita,858535,0,0,0,2,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,3,0,0,0,0,0
564,564-TS 6.txt,SOV,Buryatia,846974,0,0,0,2,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
565,565-TS 7.txt,SOV,Bodaybo,289383,0,0,0,2,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
566,566-TS 8.txt,SOV,Irkutsk,2025375,0,0,0,2,0,1,0,0,large_town,wikidata/admin1,0,0,0,14,0,0,0,0,0,0,0,0
567,567-TS 9.txt,SOV,Bratsk,351482,0,0,0,2,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
568,568-TS 10.txt,SOV,Krasnoyarsk,2475136,0,0,0,2,0,1,0,0,large_town,wikidata/admin1,0,0,0,20,0,0,7,0,0,0,0,0
569,569-TS 11.txt,SOV,Khakassia,458362,0,0,0,2,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
570,570-TS 12.txt,SOV,Novosibirsk,2430266,0,0,0,2,0,1,0,0,large_town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
571,571-TS 13.txt,SOV,Omsk,1574924,0,3,0,2,0,0,0,1,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
572,572-TS 14.txt,SOV,Chelyabinsk,2952318,3,3,0,2,0,1,0,4,large_town,wikidata/admin1,0,0,3,0,0,0,0,0,0,0,0,0
573,573-Ts 15.txt,SOV,Zlatoust,993233,0,0,0,2,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
574,574-Siberia 1.txt,SOV,Yakutsk,287357,0,0,0,2,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
575,575-Siberia 2.txt,SOV,Kirensk,1384509,0,0,0,2,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
576,576-Siberia 3.txt,SOV,Yeniseisk,452606,0,0,0,2,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
577,577-Siberia 4.txt,SOV,Surgut,1534413,0,0,0,2,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
578,578-Siberia 5.txt,SOV,Tomsk,906793,0,0,0,2,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
579,579-Siberia 6.txt,SOV,Salekhard,214175,0,0,0,2,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
580,580-Siberia 7.txt,SOV,Tobolsk,3393341,1,0,0,2,0,1,0,0,large_town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
581,581-Northern Urals.txt,SOV,Northern Urals,3681717,1,0,0,2,0,1,0,0,large_town,wikidata/admin1,0,0,0,0,0,1,5,0,0,0,0,0
582,582-Sourthern Urals.txt,SOV,Magnitogorsk,1959085,0,0,0,2,0,0,0,0,town,wikidata/admin1,0,0,3,0,0,0,5,0,0,0,0,0
583,583-Kazakhstan.txt,KAZ,Kostanay,458787,0,0,0,2,0,0,0,0,rural,wikidata/admin1,1,0,0,0,0,2,0,0,0,0,0,0
584,584-Turkmenistan.txt,TMS,Ashkhabad,6078782,1,0,0,2,0,0,0,0,city,manual/2026,8,0,0,0,0,0,0,0,0,0,0,0
585,585-Uzbekistan.txt,UZB,Navoi,3107343,0,0,0,1,0,1,0,0,large_town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
586,586-Kyrgyzstan.txt,KAZ,Alma-Ata,6793509,1,0,0,2,0,1,0,0,city,wikidata/admin1,22,0,1,1,1,23,0,0,0,0,0,0
587,587-Western Kazakstan.txt,KAZ,Ust Urt,1141256,0,0,0,2,0,0,0,0,town,wikidata/admin1,4,0,0,0,0,4,0,0,0,0,0,0
588,588-Some Mountains.txt,KAZ,Semipalatinsk,3029952,1,0,0,2,0,1,0,0,large_town,wikidata/admin1,10,0,0,1,0,10,0,0,0,0,0,0
589,589-Eastern Kazakhstan.txt,KAZ,Ayaguz,424275,0,0,0,2,0,0,0,0,rural,wikidata/admin1,1,0,0,0,0,1,6,0,0,0,0,0
590,590-Northern Kazakhstan.txt,KAZ,Akmolinsk,1199580,0,2,0,2,0,0,0,0,town,wikidata/admin1,4,0,0,0,0,4,0,0,0,0,0,0
591,591-Hainan.txt,CHI,Hainan,10169657,1,0,0,5,0,1,1,0,city,census/admin,0,0,0,0,0,0,0,0,0,0,0,8
592,592-Guangzhou.txt,CHI,Guangzhou,42132543,12,0,3,5,1,2,3,11,megalopolis,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
593,593-Guangdong.txt,CHI,Guangdong,81827099,16,0,2,5,1,2,7,18,megalopolis,census/admin,0,0,0,0,11,0,0,0,0,0,7,4
594,594-Nanning.txt,CHI,Nanning,24191984,3,0,0,5,1,1,2,1,large_city,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
595,595-Fujian.txt,CHI,Fujian,40824886,7,0,2,5,1,2,3,5,megalopolis,census/admin,0,0,0,0,17,0,0,0,0,0,0,0
596,596-Zhejiang.txt,CHI,Zhejiang,64615839,13,0,2,5,1,2,5,13,megalopolis,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
597,597-Shandong.txt,CHI,Shandong,16750558,7,0,2,5,1,2,1,7,large_city,census/admin,48,49,13,125,0,0,0,45,0,0,11,0
598,598-Jiansu.txt,CHI,Jiangsu,73461783,22,0,6,5,1,2,6,27,megalopolis,census/admin,0,0,15,0,0,0,0,0,0,0,0,0
599,599-Guanxi.txt,CHI,Guangxi,21618975,2,0,0,5,1,1,2,0,large_city,census/admin,0,0,0,84,0,0,0,0,0,0,0,0
600,600-Jiangxi.txt,CHI,Jiangxi,44023014,5,0,0,5,1,2,4,2,megalopolis,census/admin,0,0,0,0,44,0,15,0,5,0,21,0
601,601-China 1.txt,CHI,Chamdo,492673,0,0,0,5,0,0,0,0,rural,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
602,602-China 2.txt,CHI,Hunan,56770605,6,0,0,5,1,2,5,4,megalopolis,census/admin,0,0,0,0,33,0,0,27,0,0,0,0
603,603-China 3.txt,CHI,Guizhou,33793789,4,2,0,5,1,2,3,4,metropolis,census/admin,0,37,0,0,0,0,0,0,0,0,0,0
604,604-China 4.txt,CHI,Qinghai,3032573,0,0,0,5,0,1,0,0,large_town,census/admin,0,0,0,0,0,0,0,0,7,0,0,0
605,605-China 5.txt,CHI,Sichuan,56446140,6,3,0,5,1,2,4,6,megalopolis,census/admin,0,0,0,0,0,0,0,0,5,0,14,0
606,606-China 6.txt,CHI,Anhui,53025994,5,0,0,5,1,2,4,2,megalopolis,census/admin,0,37,5,0,0,0,11,0,0,0,0,0
607,607-China 7.txt,CHI,Henan,95700085,12,0,0,5,1,2,8,13,megalopolis,census/admin,0,37,0,105,17,1,0,0,0,1,0,0
608,608-Beijing.txt,CHI,Beiping,21294853,10,5,0,5,2,3,2,16,large_city,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
609,609-China 8.txt,CHI,East Hebei,12305157,1,0,0,5,1,1,1,0,large_city,census/admin,0,0,30,0,0,0,0,0,0,0,0,0
610,610-China 9.txt,CHI,Jehol,3140336,0,0,0,5,0,1,0,0,large_town,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
611,611-China 10.txt,CHI,Chahar,895292,0,0,0,5,0,0,0,0,town,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
612,612-China 11.txt,CHI,Xilingol,5252878,1,0,0,5,0,1,0,0,city,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
613,613-China 12.txt,CHI,Shanghai,24249222,8,0,5,5,1,2,2,12,large_city,census/admin,0,0,8,0,0,0,0,0,0,0,0,0
614,614-China 13.txt,CHI,Hebei,57872580,6,0,0,5,1,2,5,4,megalopolis,census/admin,0,0,30,0,0,0,0,0,0,0,0,0
615,615-Shanxi.txt,CHI,Shanxi,33794854,4,0,0,5,1,2,3,2,metropolis,census/admin,0,147,12,0,0,0,0,0,0,0,0,0
616,616-China 14.txt,CHI,Ningxia,7108035,1,0,0,5,0,1,1,0,city,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
617,617-Xinjiang.txt,CHI,Urumqi,7298468,1,0,0,5,0,1,1,0,city,census/admin,95,62,0,84,0,0,0,0,0,0,0,0
618,618-China 15.txt,CHI,Dzungaria,4936412,1,0,0,5,0,1,0,0,large_town,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
619,619-China 16.txt,CHI,Yarkand,1147200,0,0,0,5,0,0,0,0,town,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
620,620-China 17.txt,CHI,Hubei,55734207,9,2,0,5,1,2,4,8,megalopolis,census/admin,0,0,8,0,0,0,0,0,0,0,0,0
621,621-China 18.txt,CHI,Suiyuan,1445941,0,0,0,5,0,0,0,0,town,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
622,622-China 19.txt,CHI,Shaanbei,5836233,1,0,0,5,0,1,0,0,city,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
623,623-Luzon.txt,PHI,Luzon,20990003,1,0,0,3,1,1,0,0,large_city,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
624,624-Central islands.txt,PHI,Central Islands,32319475,2,1,0,4,1,1,0,0,metropolis,manual/2026,0,1,1,0,0,1,1,0,0,0,0,0
625,625-Samar.txt,PHI,Eastern Visayas,7475380,0,0,0,3,0,1,0,0,city,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
626,626-Palawan.txt,PHI,Palawan,1565547,0,0,0,3,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
627,627-Mindanao.txt,PHI,Davao,8709164,1,0,0,3,0,1,0,0,city,wikidata/admin1,0,0,0,0,0,0,0,0,0,1,0,2
628,628-Cebu.txt,PHI,Western Visayas,7856720,0,0,0,3,0,1,0,0,city,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
629,629-Hawaii.txt,USA,Hawaii,1463304,0,0,0,4,0,0,0,0,town,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
630,630-Johnston Atoll.txt,USA,Johnston Atoll,1000,0,0,0,4,0,0,0,2,tiny_island,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
631,631-Midway Island.txt,USA,Midway Island,1000,0,0,0,4,0,0,0,2,tiny_island,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
632,632-Wake Island.txt,USA,Wake Island,1000,0,0,0,4,0,0,0,2,tiny_island,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
633,633-Marshall Islands.txt,MHL,Marshall Islands,35075,0,0,0,3,0,0,0,1,small_island,country-wpp2026,0,0,0,0,0,0,0,0,0,0,0,0
634,634-Solomon Islands.txt,SOL,Solomon Islands,121784,0,0,0,2,0,0,0,0,large_island,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
635,635-New Caledonia.txt,FRA,New Caledonia,285086,0,0,0,4,0,0,0,1,small_island,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
636,636-Fiji.txt,FIJ,Fiji,937282,1,0,0,2,0,0,0,2,small_island,country-wpp2026,0,0,0,0,0,0,0,0,0,0,0,0
637,637-State 1.txt,SOV,Kamchatka,252004,0,0,0,2,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
638,638-Guam.txt,USA,Guam,173578,0,0,0,4,0,0,0,1,small_island,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
639,639-Maiana.txt,KIR,Gilbert Islands,124402,0,0,0,3,0,0,0,1,small_island,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
640,640-Mandalay.txt,BRM,Mandalay,10293652,1,1,0,1,0,1,0,0,city,wikidata/admin1,0,0,0,0,1,0,1,0,0,0,2,0
641,641-Tahiti.txt,FRA,Tahiti,285379,0,0,0,4,0,0,0,1,small_island,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
642,642-Phoenix Island.txt,KIR,Phoenix Island,1000,0,0,0,2,0,0,0,2,tiny_island,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
643,643-Fongafale.txt,TUV,Ellice Islands,9362,0,0,0,3,0,0,0,2,tiny_island,country-wpp2026,0,0,0,0,0,0,0,0,0,0,0,0
644,644-state 3.txt,SOV,Kolyma,116333,0,0,0,1,0,0,0,1,pastoral,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
645,645-Iwo Jima.txt,JAP,Iwo Jima,2495,0,0,0,5,0,0,0,1,small_island,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
646,646-Saipan.txt,USA,Saipan,43770,0,0,0,4,0,0,0,1,small_island,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
647,647-Palau.txt,PLU,Palau,12100,0,0,0,2,0,0,0,1,small_island,country-wpp2026,0,0,0,0,0,0,0,0,0,0,0,0
648,648-Marcus Island.txt,JAP,Marcus Island,1000,0,0,0,5,0,0,0,2,tiny_island,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
649,649-Galapagos Islands.txt,ECU,Galapagos Islands,32891,0,0,0,2,0,0,0,1,small_island,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
650,650-Attu Island.txt,USA,Attu Island,1000,0,0,0,4,0,0,0,2,tiny_island,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
651,651-Sov state 5.txt,SOV,Ufa,3525538,1,1,0,2,0,1,0,0,large_town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
652,652-Sov state 6.txt,SOV,Orenburg,1594852,0,0,0,2,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
653,653-Sov state 7.txt,SOV,Sverdlovsk,3681717,3,5,0,2,0,1,0,6,large_town,wikidata/admin1,0,0,3,10,0,0,0,0,0,0,0,0
654,654-sov state 8.txt,SOV,Oyrot Region,183233,0,0,0,1,0,0,0,1,pastoral,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
655,655-North Sakhalin.txt,SOV,North Sakhalin,337778,0,0,0,2,0,0,0,0,rural,wikidata/admin1,70,0,0,0,0,0,0,0,0,0,0,0
656,656-Kuwait.txt,KUW,Kuwait,5102773,2,0,0,5,0,1,0,0,city,country-wpp2026,103,0,0,0,0,0,0,0,0,0,0,0
657,657-Border state.txt,SOV,Birobidzhan,125962,0,0,0,1,0,0,0,1,pastoral,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
658,658-Arab UK 1.txt,UAE,Abu Dhabi,11574682,7,4,1,5,1,3,0,12,city,wikidata/admin1,129,0,1,32,0,0,0,0,0,0,0,0
659,659-Arabian UK 2.txt,STC,Hadhramaut,3810631,1,0,0,1,0,0,0,0,large_town,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
660,660-Equatorial Africa.txt,CAR,Equatorial Africa,5698984,1,1,0,3,0,0,0,0,city,country-wpp2026,0,0,0,0,0,0,0,0,0,0,0,0
661,661-Tripolitania.txt,LBA,Tripolitania,2899898,1,1,0,2,0,0,0,0,large_town,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
662,662-Sirte.txt,LNA,Sirte,83023,0,0,0,1,0,0,0,1,pastoral,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
663,663-Cyrenaica.txt,LNA,Cyrenaica,1353343,1,0,0,2,0,0,0,0,town,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
664,664-Southern Slovakia.txt,SLO,Southern Slovakia,1037758,0,0,0,3,0,0,0,0,town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
665,665-Gabes.txt,TUN,Gabès,3248398,0,0,0,1,0,0,0,0,large_town,wikidata/admin1,1,0,0,0,0,0,0,0,0,0,0,0
666,666-Norrnorrland.txt,SWE,Norrbotten,418450,0,0,0,5,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
667,667-West Nusa Tenggara.txt,INS,West Nusa Tenggara,7090681,1,0,0,2,0,1,0,0,city,wikidata/admin1,1,0,0,0,0,0,0,0,0,0,0,0
668,668-The Moluccas.txt,INS,The Moluccas,4145901,0,0,0,2,0,0,0,1,small_island,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
669,669-Dutch New Guinea.txt,INS,Dutch New Guinea,9745723,1,0,0,2,0,1,0,0,city,wikidata/admin1,1,0,0,0,0,0,0,0,0,0,0,0
670,670-Laos.txt,LAO,Laos,4784410,1,0,0,2,0,0,0,0,large_town,manual/2026,0,1,0,0,0,0,1,0,0,0,0,1
671,671-Annam.txt,VIN,Tonkin,48041910,3,2,1,4,1,2,1,0,megalopolis,manual/2026,4,2,2,0,7,0,0,0,0,0,0,6
672,672-South Sumatra.txt,INS,South Sumatra,13407568,1,0,0,2,1,1,0,0,large_city,wikidata/admin1,1,23,0,1,0,0,0,0,0,0,0,31
673,673-Sulawesi.txt,INS,Sulawesi,11884865,1,0,0,2,0,1,0,0,city,wikidata/admin1,1,0,0,1,0,0,7,0,0,8,0,0
674,674-Central Australia.txt,AST,Central Australia,1267278,1,0,0,2,0,0,0,0,town,wikidata/admin1,1,0,0,0,0,0,0,0,0,0,0,0
675,675-Al Hajara.txt,IRQ,Al Hajara,2865350,0,0,0,1,0,1,0,0,large_town,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
676,676-Mosul.txt,IRQ,Mosul,6367444,1,0,0,1,0,1,0,0,city,manual/2026,39,0,0,0,0,0,0,0,0,0,0,0
677,677-Aleppo.txt,SYR,Aleppo,14169407,1,0,0,2,0,0,0,0,large_city,wikidata/admin1,2,0,0,0,0,0,0,0,0,0,0,0
678,678-Rub al Khali.txt,SAU,Rub al Khali,4531058,2,0,0,4,0,1,0,0,large_town,wikidata/admin1,48,0,0,1,0,0,0,0,0,0,0,0
679,679-Hejaz.txt,SAU,Madinah,2980342,2,0,0,4,0,1,0,0,large_town,wikidata/admin1,31,0,0,1,0,0,0,0,0,0,0,0
680,680-Deir-az-Zur.txt,SYR,Deir ez-Zor,3606388,0,0,0,1,0,0,0,0,large_town,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
681,681-Soviet Lakes.txt,SAF,Cape,20768905,1,0,0,4,1,1,0,0,large_city,manual/2026,0,6,0,3,0,69,0,0,0,0,0,0
682,682-Northern Ontario.txt,CAN,Northern Ontario,5888031,3,0,0,5,0,1,1,1,city,wikidata/admin1,0,1,1,0,0,0,2,0,0,1,0,0
683,683-Northeastern Canada.txt,CAN,Nunavut,21586,0,0,0,4,0,0,0,2,wasteland,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
684,684-Caroline Islands.txt,FSM,Caroline Islands,42357,0,0,0,2,0,0,0,1,small_island,country-wpp2026,0,0,0,0,0,0,0,0,0,0,0,0
685,685-Panama Canal.txt,PAN,Panamá Canal,408715,0,0,0,3,0,0,0,2,enclave,wikidata/admin1,0,0,0,0,0,0,1,0,0,0,0,0
686,686-Puerto Rico.txt,USA,Puerto Rico,3269612,1,0,0,4,0,1,0,0,large_town,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
687,687-British Guyana.txt,GYA,British Guyana,840890,1,0,0,2,0,0,0,0,town,country-wpp2026,23,0,0,0,0,0,0,0,0,0,0,0
688,688-Chaco Boreal.txt,PAR,Chaco Boreal,5815326,1,0,0,2,0,0,0,0,city,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
689,689-Jamaica.txt,JAM,Jamaica,2833403,1,0,0,2,0,0,0,0,large_town,country-wpp2026,0,0,0,0,0,0,0,0,0,0,0,0
690,690-Bahama Islands.txt,BAH,Northern Bahamas,404628,1,0,0,3,0,0,0,3,tiny_island,country-wpp2026,0,0,0,0,0,0,0,0,0,0,0,0
691,691-Trinidad.txt,TRI,Trinidad,1513268,1,0,0,2,0,0,0,0,town,country-wpp2026,3,0,0,0,0,0,0,0,0,0,0,0
692,692-Windward Islands.txt,BRB,Barbados,282724,1,0,0,4,0,0,0,2,small_island,country-wpp2026,0,0,0,0,0,0,0,0,0,0,0,0
693,693-Southern Bahamas.txt,ENG,Turks and Caicos,56611,0,0,0,4,0,0,0,2,tiny_island,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
694,694-French Caribbean.txt,FRA,Guadeloupe,393245,0,0,0,4,0,0,0,0,rural,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
695,695-Curacao.txt,HOL,Curaçao,156444,0,0,0,4,0,0,0,1,pastoral,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
696,696-Bermuda.txt,ENG,Bermuda,78763,0,0,0,4,0,0,0,1,small_island,census/admin,0,0,0,0,0,0,0,0,0,0,0,0
697,697-Madeira.txt,POR,Madeira,557388,0,0,0,4,0,0,0,1,small_island,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
698,698-Azores.txt,POR,Azores,525539,0,0,0,4,0,0,0,1,small_island,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
699,699-Rio de Oro.txt,MOR,Western Sahara,786151,0,0,0,1,0,0,0,0,rural,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
700,700-Sierra Leone.txt,SIE,Sierra Leone,8996745,1,0,0,2,0,0,0,0,city,country-wpp2026,0,0,0,0,0,0,0,0,0,0,0,0
701,701-Gambia.txt,GAM,Gambia,2884079,1,0,0,2,0,0,0,3,enclave,country-wpp2026,0,0,0,0,0,0,0,0,0,0,0,0
702,702-Cape Verde.txt,CBV,Cape Verde,529630,0,0,0,4,0,0,0,1,small_island,country-wpp2026,0,0,0,0,0,0,0,0,0,0,0,0
703,703-Ascension.txt,ENG,Ascension,1000,0,0,0,4,0,0,0,2,tiny_island,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
704,704-Saint Helena.txt,ENG,Saint Helena,5415,0,0,0,4,0,0,0,2,tiny_island,manual/2026,0,0,0,0,0,0,0,0,0,0,0,0
705,705-Sao Tome.txt,STP,Sao Tome,244994,0,0,0,2,0,0,0,2,tiny_island,country-wpp2026,0,0,0,0,0,0,0,0,0,0,0,0
706,706-Reunion.txt,FRA,Reunion,910719,0,0,0,4,0,0,0,1,small_island,wikidata/admin1,0,0,0,0,0,0,0,0,0,0,0,0
707,707-Mauritius.txt,MAU,Mauritius,1265059,1,0,0,3,0,0,0,2,small_island,country-wpp2026,0,0,0,0,0,0,0,0,0,0,0,0
708,708-Comoro Islands.txt,COM,Comoro Islands,899010,1,0,0,2,0,0,0,2,small_island,country-wpp2026,0,0,0,0,0,0,0,0,0,0,0,0
709,709-Seychelles.txt,SEY,Seychelles,134959,0,0,0,4,0,0,0,1,small_island,country-wpp2026,0,0,0,0,0,0,0,0,0,0,0,0
